username;view_count;like_count;comment_count;save_count;engagement_rate_influencer
mammybanter;19603501.0;2475428.0;13132.0;156403.0;35.77282375
mandrake1984real;3979300.0;444700.0;3206.0;35108.0;26.01081901554404
manhtienkhoi_;45543700.0;3880200.0;26652.0;137886.0;22.135150975609758
manja_faiez;1265800.0;84657.0;1485.0;4730.0;19.272388095238096
marcel.ruiz;897000.0;179749.0;750.0;5423.0;9.406262972972973
marcelldegen;42900000.0;2428700.0;10559.0;73002.0;26.43038223880597
mariah_amato;18217800.0;3065500.0;14730.0;80471.0;83.38714333333333
marianagrimaldii;15255200.0;1666700.0;6039.0;88351.0;52.32845428571429
mariolcalderon;46457800.0;7315700.0;120407.0;216982.0;55.85977472222222
marionjola;617600.0;46219.0;305.0;1741.0;38.001034
marisol.viola;9726500.0;1659300.0;16734.0;109949.0;32.644372857142855
marlene2995;3382500.0;370400.0;1507.0;5026.0;31383.185185185186
marquis.culton;60806578.0;10200593.0;40782.0;521953.0;20.42421419117647
mas_nizar;2484800.0;314700.0;5270.0;16812.0;24.660358830083567
mastercorbuzier;86214300.0;6911500.0;87107.0;130490.0;29.730354462151393
mateuspesce;4624000.0;571567.0;8132.0;24400.0;27.3826128
matheuskriwat;30400000.0;3308500.0;72124.0;60156.0;24.43905868263473
matheusyurley;14198900.0;1482900.0;8004.0;47775.0;20.20679980392157
matt_mathews;19295700.0;2212530.0;33702.0;47462.0;92.51048462809918
matt_rife;181700000.0;25901600.0;73448.0;1867700.0;59.62298818181818
mattchessco;37100703.0;3001481.0;23650.0;78563.0;22.06447641025641
maurobarrionuevo;1207100.0;32159.0;144.0;14752.0;10.670158095238095
maxtaylorlifts;1784700.0;424400.0;1446.0;17324.0;15.276544078947369
maxthemeatguy;1058600.0;113300.0;495.0;4964.0;38.29071253521127
mclomaofficiall;4346912.0;647378.0;893.0;8429.0;42.97915904761905
mclya_;5770600.0;412200.0;1911.0;13868.0;138.89912393162393
mdmotivator;262440900.0;45519300.0;284833.0;2736317.0;607.0424276169265
mdrr05;14600000.0;454300.0;6985.0;18958.0;255.12247368421052
meawabel;41214400.0;6702231.0;30783.0;217225.0;47.44929945945946
meghantrainor;39400000.0;4441800.0;15468.0;114831.0;36.94638384615384
mei_asami_;8167300.0;763344.0;4129.0;70365.0;9.4854485
melfouad;4989800.0;535400.0;44278.0;22049.0;32.29040846666667
melmaia;4480600.0;919326.0;1579.0;41673.0;26.74695953488372
meninaquepinta;14931.0;1111.0;18.0;58.0;41.446879375
mesitaaa;3308600.0;431401.0;1400.0;19379.0;21.798300384768474
mexicocookingclub;98246900.0;10511300.0;47011.0;411000.0;28.91271149122807
miakhalifa;15500000.0;620400.0;7254.0;29010.0;11.314666153846154
michou_yt;7040900.0;907100.0;6157.0;30268.0;9.906665178571428
mieayamthebstt;21478500.0;1916500.0;5064.0;65824.0;60.6761105882353
miguelito_peru;69861100.0;6306361.0;55419.0;616172.0;766660.695652174
miguelmartinezoficial;248500.0;17205.0;251.0;431.0;26.816394
mikaelatesta;4044100.0;610100.0;2152.0;21876.0;32.40580571428571
mikaylahau;6409200.0;620700.0;10564.0;38782.0;30.43126940092166
mikaylanogueira;5206100.0;535400.0;3872.0;14658.0;65.24154333333334
miladmirg;5469600.0;509200.0;331.0;22758.0;65.98718427139553
millane;64188100.0;8268200.0;10601.0;460063.0;83.68978545454546
millyshaparoni;735600.0;124413.0;262.0;1654.0;501.2597840755736
mimiermakeup;1711400.0;202800.0;664.0;8653.0;10.012186470588235
minami.0819;18501500.0;935000.0;26505.0;42922.0;29.285328461538462
mirandaalol;163370800.0;19445500.0;109426.0;932800.0;41.108693571428574
mirceabravo;2611500.0;131300.0;1186.0;10078.0;14.601411353135314
mishayoung;5004800.0;243567.0;3672.0;16342.0;11.495247924528302
missdouaa.officiel;34500000.0;2494700.0;36785.0;91383.0;63.96009333333333
mistermainer;3978200.0;457101.0;2686.0;44866.0;17.00196580152672
mmmjoemele;10863100.0;1332900.0;9588.0;142292.0;18.949994594594596
mndiaye_97;55332400.0;6943700.0;34979.0;372468.0;33.33458596153846
mohaimen.alaa;46509754.0;2817569.0;83191.0;205377.0;66.280725625
mohamedmekawy;13818000.0;519700.0;1470.0;7181.0;20.48981263888889
mohm.nabeel;19073800.0;1007800.0;22676.0;83800.0;76.37829232283464
moisesturcioss;791300.0;85565.0;422.0;3971.0;39.72228196172249
montpantoja;33200000.0;4623100.0;7453.0;193700.0;34.01204508982036
moontell.that;18166.0;253.0;4.0;19.0;30.950861891891893
moosenyc;60810000.0;9980968.0;26147.0;682929.0;117.66037144938092
morgandrinkscoffee;991200.0;97300.0;600.0;6041.0;41.93894269565217
morganpresleyxo;5301000.0;735700.0;4535.0;19542.0;61.10423083333333
morimura;7233000.0;1449900.0;9214.0;103221.0;49.880425
mozzacella.cheez;3514989.0;614594.0;5586.0;53408.0;153.15497495826378
mrbeast;297300000.0;37842000.0;296752.0;2558400.0;43.15641216
mrcaqui;6310000.0;1178800.0;2636.0;48032.0;16.95801192982456
mrnigelng;130765700.0;17744600.0;37254.0;1452100.0;40.877544057971015
mrstiventc1977;9187500.0;112100.0;918.0;3414.0;38.80381677419355
ms.mawma.1;5654.0;609.0;33.0;18.0;82.605705
msquynhthie;133923400.0;15573700.0;50901.0;800337.0;515.2256847545219
msshiandmrhe;76893600.0;5229600.0;14391.0;483538.0;62.663529259259256
mult..fand0m;17469100.0;2396500.0;79938.0;180107.0;63.623222340425535
mumeixxx;95800000.0;5709200.0;41912.0;359753.0;69.61402623762376
murphslife;100100000.0;14460300.0;228644.0;487500.0;36.07731115384615
n.vv3;9297100.0;368500.0;6057.0;23186.0;84.88296580970051
na_rouch;23889700.0;2128187.0;9560.0;154134.0;43.77720894736842
nabela;74779300.0;9844000.0;89445.0;336334.0;55.15309055882353
nada_m7amed;7762500.0;659400.0;1683.0;26691.0;34.0412096069869
nadia;1790000.0;119300.0;782.0;7300.0;55.9992328
nadina_ioana;4814800.0;404000.0;1424.0;24915.0;16.221082413793102
naenano;1956700.0;267500.0;2368.0;9529.0;4.495898403796376
nalgalia.g;205405351.0;10700695.0;17740.0;520005.0;85.12659885714285
namemnjtv12;22814500.0;2421900.0;9240.0;134332.0;5.845431666666666
nancyajram;6849400.0;383173.0;3188.0;29435.0;43.45583652777778
nardwuar;9900000.0;1332800.0;3774.0;60792.0;42.482179736842106
narins.beauty_;7900000.0;513300.0;1512.0;27971.0;29.03187263888889
nathaliavalente;1504600.0;189400.0;546.0;6248.0;42.58030977777778
nazormaya;28312900.0;2299800.0;4912.0;74084.0;63.70849714285714
ne_4_;11700000.0;593300.0;8862.0;42394.0;82.0189837037037
nekoglai;96400000.0;7507500.0;113000.0;415600.0;29.011907407407406
nelysa_norazlan;59559000.0;3465366.0;9201.0;99438.0;129.92511284046694
nessaabarrett;9922100.0;1178400.0;4430.0;38680.0;17.39855
nhuchuu0909;12700000.0;474000.0;3185.0;21019.0;32.892250555555556
nia.ramadhani.bakrie;7684700.0;411266.0;2147.0;13648.0;38.47847608695652
niallhoran;20407000.0;1033900.0;13153.0;28751.0;155.348904
nianaguerrero;97600000.0;12449500.0;28725.0;693300.0;245.335274458173
nicktrawick3;3797900.0;679943.0;6422.0;24194.0;18.091173617021276
nicocaponecomedy;23200000.0;1099200.0;8649.0;89862.0;100.41044839285715
nicolassturniolo;4398500.0;907900.0;13763.0;68493.0;10.200315
nicolebloomgarden;25722900.0;6900000.0;49163.0;340400.0;20.853715531914894
nicollefigueroaa;218700000.0;14879600.0;71581.0;560800.0;40.90727513888889
nikicumerlato;2314300.0;267700.0;1622.0;18837.0;55.90496557142857
nikitawillyofficial;8408700.0;790124.0;2986.0;15151.0;157.25774822695035
nlechoppamusic;7268000.0;1352190.0;7961.0;122728.0;366.3934589041096
noeldeyzel_bodybuilder;7236300.0;619600.0;4027.0;35850.0;27.334568441558442
noelgoescrazy;583118700.0;28641600.0;114010.0;1172903.0;73.96417485507246
noeselmismo;4193400.0;622292.0;1005.0;59357.0;51.90748974137931
noholito;910200.0;154800.0;739.0;5735.0;10.468037534246575
notbehzinga;4021300.0;346977.0;1393.0;12448.0;49.55059779069767
notorious_foodie;229300000.0;18684600.0;74660.0;1934900.0;118.86798181818182
nouraridaofficial;12701900.0;770287.0;5632.0;44566.0;40.317105
nourmar5;2385900.0;148000.0;12757.0;8352.0;9.076435
nurse.johnn;40657400.0;6382500.0;111550.0;586868.0;44.6874424
oafonsopadilha;35500000.0;4841000.0;30126.0;154178.0;24.7368608
official_nct;5486300.0;1548600.0;10714.0;83818.0;10.77581268292683
officialbhafc;1692800.0;193486.0;1431.0;6353.0;26.203812266052406
oficialrc3;209079800.0;15025400.0;60942.0;537135.0;70.46786236842105
ogabrielfalcone;22212200.0;3550571.0;21714.0;135397.0;11.438291976744186
oironyoliveira;101005800.0;6479100.0;51066.0;171204.0;28.94512441860465
oldtimehawkey;8100000.0;1372000.0;10458.0;140600.0;34.928873714285714
oli_natu;1618500.0;237700.0;549.0;11961.0;31.707603424657535
olisboa;82434600.0;10760900.0;20865.0;446568.0;34.32428752747253
olivertree;408564900.0;34303378.0;285255.0;1017702.0;109.01384836734694
oliviergiroud;5982700.0;119300.0;1243.0;3104.0;17.345321764705883
omgitsmiahhhhh;19304000.0;3457800.0;11688.0;260578.0;57.336333125
onlyraisingkingsnyc;10012500.0;1286500.0;12446.0;54105.0;6086.364238410596
onwardwanna;4275500.0;818100.0;6573.0;50253.0;19.65254975903614
otakoyakisoba;98498274.0;14369484.0;66636.0;909565.0;46.249805555555554
outtpig;8401600.0;1355900.0;5619.0;61874.0;38.7876372
pablitocastilloo;4838600.0;486876.0;5729.0;20602.0;37.27768446236559
padillamarilis;50022133.0;2600784.0;28747.0;185606.0;12.751531466666666
paigetaylor.s_2;12257.0;775.0;15.0;28.0;50.471
pakoyaso_;4713100.0;391100.0;1558.0;12873.0;10.353353711340207
pandkourt;34600000.0;3492300.0;0.0;67224.0;39.886865679012345
patec_wariatec;2491000.0;330918.0;3556.0;18770.0;44.144587792207794
paupelaez_;54660600.0;7141220.0;57233.0;205283.0;35.22624894117647
paytonking;4964600.0;876500.0;8229.0;52943.0;16.69845347826087
pedrinhuol;50546900.0;4903782.0;12013.0;214525.0;441519.15652173915
pedroallann;2330900.0;490300.0;5530.0;16169.0;8.7762995
pedroarcafra;35728400.0;4304722.0;128081.0;173638.0;25.253872589285713
pete_pamana;68708300.0;6660600.0;120901.0;110924.0;22.02431629834254
petruskaksurtep;14560700.0;2034100.0;7393.0;189182.0;20.936125
philipdefranco;4077800.0;603400.0;11832.0;37950.0;21.84174839285714
philiptanasas;9528600.0;643000.0;3906.0;46442.0;65.77634852011973
phuonganhcun97;701100.0;50246.0;557.0;826.0;17.857852285714287
pierson;136010400.0;12086300.0;41051.0;577169.0;150.02862
pietro_morello;77534800.0;6745700.0;27659.0;819517.0;20.457932892561985
pimpiriya1;7713700.0;1200500.0;3130.0;44985.0;41.3561815
pinkpantheress;5743000.0;868000.0;6188.0;36394.0;58.014263666666665
pocaeve;30703236.0;3162800.0;25764.0;100700.0;47.17234295599524
politiqueando2.0;1215556.0;46899.0;1724.0;4130.0;39.83664434782609
pongamoslo_a_prueba;192100000.0;16699500.0;32904.0;914696.0;114.60262068965517
poorlifecx;4911100.0;256764.0;1780.0;14051.0;24.598609680851062
postmalone;49614300.0;5594900.0;19997.0;169612.0;25.971163088235294
priv_mav;17200000.0;2223800.0;3697.0;69103.0;30.227333333333334
prokhozhy;1877700.0;172500.0;1630.0;9390.0;22.81689411764706
q7cg;218712.0;5783.0;335.0;754.0;18.7099005
qamar_altaey;15393300.0;502700.0;16733.0;26423.0;34.243673789954336
qpark;418892900.0;40536600.0;256850.0;1107343.0;73023.01424352961
quyenleodaily;6435800.0;344800.0;1135.0;10352.0;48.35303625
rafaelsantos;120600000.0;17951700.0;161775.0;534200.0;32.12680319148936
raffi_nagita;519100.0;52149.0;560.0;1129.0;44.06676782051282
ramonvitor;26500000.0;3954400.0;36128.0;113900.0;88.50001647058824
raonyp;3542656.0;7677.0;118.0;297.0;35.433902037037036
raredoodle;84309200.0;16870300.0;150669.0;2367000.0;70.80490642857143
ratuauliaa22;6385100.0;701700.0;1850.0;18067.0;23.27973126126126
raulbazanm;6119300.0;604700.0;2507.0;24602.0;11.909111303418804
rauwalejandro;26000000.0;3432800.0;17458.0;138665.0;45.8780615
rayanfahmi;5771500.0;625700.0;2653.0;51021.0;30.01573375
realaa9skillz;1189400.0;191001.0;4310.0;13475.0;29.803576973684212
realfunnymarco;2418400.0;405556.0;3378.0;31699.0;62.67291201438849
realjayllnn;15500000.0;1315000.0;8024.0;105300.0;25.342216
realjohnmaggi;8168000.0;1057628.0;5627.0;106772.0;51.02465213768116
realnikocadoavocado;146400000.0;3761700.0;268401.0;303195.0;94.55286782608695
recider;6142000.0;978022.0;3631.0;89748.0;14.946149166666666
renpc_;133529300.0;12607173.0;79350.0;636176.0;57.74863842105263
retomiguel;148600000.0;12825200.0;49538.0;634700.0;50.627008260869566
riaricis;38399900.0;2766200.0;49961.0;164196.0;15.872101370967743
rifirdus;3763700.0;251800.0;3501.0;14827.0;44.21889407407407
ritaspam15;2289800.0;415300.0;898.0;31289.0;40.35171891719745
riumbau;8948500.0;839157.0;3762.0;63406.0;101.74911103424421
rl.carbona;4720300.0;538100.0;1795.0;34858.0;16.66588330645161
robert_frank615;9158900.0;1084096.0;15770.0;22917.0;68.56416826086956
rodigarrido;2897200.0;263415.0;903.0;12614.0;16.546132083333333
ronaldinho;320600000.0;24212300.0;59994.0;938239.0;132.28508321428572
roportajadam;7300000.0;451400.0;2978.0;33237.0;70.65951802168021
rosalia;421000000.0;37293700.0;169360.0;1559800.0;87.54839503105589
rowverytrinidad29;42147700.0;4452365.0;16229.0;115642.0;31.87638788617886
rreygrande;21900729.0;5100113.0;30502.0;340502.0;40.40838071428571
rubentuestaok;25900000.0;2289600.0;9161.0;129300.0;30.993184008438817
rucenuenda1;61700000.0;8306100.0;39106.0;366500.0;22.60101927272727
rug;57700000.0;7268600.0;56994.0;390700.0;33.42660291666667
ryan.maxwell22;2917100.0;414800.0;2397.0;30831.0;12.566885333333333
ryanbakery;8526300.0;755400.0;18292.0;26115.0;41.85462076754386
ryanhdlombard;15853658.0;2337365.0;4469.0;330502.0;52.61854837837838
ryanmackmusic;205800.0;23018.0;504.0;2327.0;22.423906826923076
sabrenorris;6150800.0;595800.0;7911.0;24581.0;6.955112307692308
sabrinacarpenter;59400000.0;4001000.0;12429.0;111500.0;18.954742459016394
sadiafza;10416300.0;1481700.0;10278.0;134428.0;16.082485212121213
sadieemckennaa;4730100.0;668182.0;1298.0;40851.0;21.767061228070176
sallyalawady1;4533200.0;309442.0;5825.0;19590.0;42.70898598484848
salzabilll_;13556600.0;1012931.0;2297.0;42381.0;42.937899375
samhurley;19110600.0;2338464.0;20179.0;70353.0;49.96987182272431
samii.rosee;90103806.0;12800597.0;44281.0;1483117.0;84.62844666666666
samsmith;9206800.0;758732.0;6319.0;17299.0;60.014573115349684
santiperezvivas;45700000.0;7104700.0;26718.0;406300.0;37.27558038461539
sanzone;928500.0;197600.0;421.0;8843.0;19.986051276595745
sara.wais;38200000.0;5118500.0;28172.0;149800.0;23.81356142857143
saraecheagaray;58484600.0;9979400.0;24592.0;446405.0;22.644449625
saraisthreads;30627500.0;5669500.0;14320.0;236290.0;86741.42415730337
saramohannad_;98600000.0;4898100.0;64850.0;190739.0;35.935980428571426
sarbeeston14748;12978.0;1474.0;3.0;42.0;42.76979189473684
sauud_70;5502500.0;226700.0;7493.0;19070.0;25.77522980302598
sbcoko;3626683.0;246673.0;2571.0;5152.0;12.865908869790822
sebasmorenooo;131500000.0;13329800.0;81173.0;668165.0;62.741556333333335
section_pull_up;22683909.0;1621955.0;29504.0;58628.0;62.064120661764704
selenagomez;135500000.0;15878900.0;83294.0;362597.0;42.1576485
self.videos;387800.0;32033.0;102.0;3692.0;11.9183188
senyamiku;22493200.0;1851500.0;13337.0;118367.0;70.93742
ser_jay;10465900.0;1937800.0;23109.0;167087.0;25.827654117647057
seventeen17_official;2126700.0;720100.0;6784.0;31867.0;47.26815305555556
shahdzn;1197600.0;77467.0;576.0;13746.0;33.71396191780822
shailasabt;30417500.0;628400.0;4967.0;64186.0;1088812.142857143
shakira;264562800.0;24037900.0;167877.0;1017911.0;109.038841875
shamichef21;13600000.0;372600.0;4414.0;41556.0;34.475440909090906
shammiltd;92322000.0;11302000.0;107012.0;395506.0;44.288898441558445
shaniamelia;4075600.0;564900.0;5290.0;30595.0;51.804025844930415
shayvise;52280600.0;4311000.0;17198.0;286767.0;58.61856875
shellyclouds;23811300.0;2606300.0;9216.0;223891.0;62.73323378854626
shenacinnamon;1677900.0;112252.0;806.0;2130.0;52.520044
sherifkhalid;2112000.0;259800.0;976.0;10088.0;13.14932
shira_flame;11912300.0;2352798.0;30250.0;369431.0;35.556346363636365
shoelover99;10786800.0;1095282.0;16554.0;23851.0;27.211325324675325
shxtsngigs;72882200.0;10191400.0;44395.0;621253.0;95.72911384615385
sidetalknyc;92640100.0;13907800.0;60899.0;1248989.0;37.658728253968256
siganviendo59;4724300.0;453300.0;2883.0;32037.0;61.21867619047619
sijad_qasim;63100000.0;2826700.0;42004.0;28701.0;8.155623320895522
simonservidamusic;7303000.0;637461.0;3161.0;60473.0;28.666664698795177
simxmargo;44100000.0;7308900.0;10922.0;2292300.0;30.21990512195122
siscakohl;85600000.0;7615200.0;46708.0;235795.0;26.450789789473685
sittnaing20;636700.0;94474.0;1231.0;2766.0;41.0390825
sjbleau;2021600.0;304000.0;947.0;14920.0;40.2187335
skythedogtrainer;21283300.0;2167490.0;2470.0;131281.0;3498.48033159948
slamminsammyswank;585000.0;110786.0;466.0;5979.0;38.71292777777778
slaterkodish;2760700.0;326000.0;811.0;22345.0;26.567569493333334
slick.stevie60744;10094300.0;1452400.0;11083.0;113534.0;66.84684647058823
smtown_official;6400000.0;1153100.0;10979.0;39433.0;79.43543383333333
snoopdogg;2027900.0;177900.0;3493.0;6819.0;14.252317894736843
soimah_pancawati;42400000.0;3037200.0;51775.0;132716.0;42.68833102564103
sonrixs_;10176800.0;1047100.0;3900.0;70533.0;1193.1913861386138
sorrisoda2_scdr;195100.0;22894.0;68.0;1354.0;25.96864303030303
soy_marcela4;7844100.0;1242400.0;2364.0;55947.0;27.657864520547946
soysuco;69657700.0;5295800.0;122652.0;428000.0;39.147573333333334
spencer_serafica;14800000.0;2122700.0;14637.0;178200.0;25.492837
spicyycam_;100852500.0;12907567.0;42891.0;415075.0;7191.5295035460995
spriteder_spd;40100000.0;3681400.0;6396.0;171100.0;10.661148468468468
sptrakori_;3794800.0;401500.0;6301.0;24310.0;43.70847033333333
sromero29;973200.0;23237.0;272.0;3615.0;57.25044404255319
stephano_kohel;36725200.0;2267229.0;4144.0;111693.0;51.623276346153844
steveioe;8710700.0;1094413.0;5871.0;37113.0;32.041244
steven_he;51471300.0;9608192.0;52563.0;556862.0;21.59454513888889
stickyboy69;144700000.0;22147800.0;564223.0;952800.0;38.65711980769231
strangehuman;12400000.0;1852300.0;8966.0;98300.0;28.056383876404496
sturniolo.triplets;7000000.0;1193900.0;22832.0;131600.0;12.15961756097561
suavexavier;5287500.0;607000.0;5101.0;48189.0;20.6836625
surthycooks;194902200.0;24404300.0;98205.0;923797.0;36.35219276041666
swagboygorringe;47200000.0;6882100.0;83000.0;626500.0;273.79201169020945
syifahadjuuuuuuu;24411000.0;2271634.0;5839.0;102795.0;95.7684788478848
szivsz;3372300.0;354720.0;2513.0;20200.0;23.23156395752896
t0edirt;27121231.0;5608971.0;23152.0;163527.0;24.136690291262134
tabithaswatosh;9391600.0;1620357.0;2442.0;86829.0;22.191174776119404
tai.tl2;34424800.0;5804672.0;27714.0;520420.0;53.397382962962965
tanboykun_asli;181845900.0;12243600.0;57480.0;454680.0;84.94104482758621
tangmokoko;40400000.0;3157400.0;23399.0;52811.0;30.54616530612245
tariqjamilofcl;219700.0;45137.0;600.0;2291.0;47.913329175824174
tarynbeeman2;6531.0;83.0;8.0;2.0;32.44686703703704
tasyafarasya;883600.0;74553.0;914.0;971.0;16.195852857142857
taulanytvofficial;161109.0;10277.0;165.0;215.0;35.64139544117647
taylorrandsoph;23610400.0;3174300.0;23829.0;158214.0;30.7531963507109
taylorswift;89500000.0;14700000.0;233500.0;755900.0;67.19293333333333
tekotok.official;1251100.0;77565.0;394.0;3142.0;18.371580869565218
terjiah_loui;847000.0;203200.0;660.0;14686.0;18.116486373165618
teukuryantr;45396400.0;4409939.0;30949.0;67099.0;24.28821798657718
thallyssonsb;11449500.0;1747000.0;20186.0;65571.0;56.35971423076923
thanhdoanshop;4589800.0;145790.0;2180.0;5551.0;48.19668717948718
thatgoldendog;19208931.0;3601237.0;11940.0;146870.0;47.36965972972973
thatlittlepuff;482911600.0;33001402.0;131873.0;966558.0;59.81181346456693
thaycouuto;31117100.0;4282789.0;27100.0;140514.0;12.93553260115607
the.sign.guy;212469500.0;28411500.0;75970.0;1231110.0;57.21484565217391
theacefamily;7639100.0;708700.0;0.0;16808.0;42.12992333333333
thebandmcmillan948;6468.0;481.0;2.0;11.0;13.437600434782608
thebenjishow;31500000.0;4675400.0;15215.0;354600.0;110.76415357142857
thebrandonrobert;49501600.0;5033300.0;15363.0;220418.0;88.45103521739131
thecordlefamily;71035000.0;6996600.0;39069.0;294235.0;54.35061058823529
thecoreyb;14014100.0;1777300.0;11240.0;270872.0;70.09991190697674
thedarcymichael;41360300.0;6209246.0;30304.0;179453.0;45.398515970149255
thehealchef;4219500.0;634200.0;2800.0;116221.0;41.26070027777778
thehypehouse;20000000.0;643056.0;569.0;13030.0;26.387428095238096
thejoeyswoll;37069300.0;10500000.0;70089.0;463300.0;31.26362964912281
thekapelariz;96019300.0;13202327.0;114812.0;652382.0;28.452265755395683
thekatehudson;14143200.0;1330300.0;10839.0;29717.0;18.525966153846152
thelandofboggs;7995700.0;1112600.0;4178.0;110575.0;29.290691904761903
thelondoncharles;7400000.0;1175900.0;10655.0;125800.0;24.564294827586206
thenursery_nurse;2540800.0;485500.0;1992.0;17556.0;48.807220125786166
theofficecurrently;6558200.0;573371.0;2262.0;31222.0;21.284229285714286
theovon;75202100.0;7773200.0;44191.0;357102.0;22.718818717948718
thepsh8;19000000.0;2778800.0;15847.0;161300.0;52.30864212971235
therealemilylin;96461.0;11319.0;58.0;294.0;23.081682310469315
therealhammytv;75880600.0;2811860.0;39319.0;153511.0;60.686715
therock;5310500.0;750300.0;6562.0;37281.0;92.93379227272727
theshabakitchen;2424100.0;50935.0;903.0;20804.0;252.7666935483871
thethinktok;239800.0;15371.0;168.0;1242.0;27.50360513833992
thewizardliz;5630700.0;674100.0;1756.0;83488.0;17.732104242424242
thezachchoi;104352000.0;2813188.0;6362.0;399403.0;49.50287592592593
thinhung99;3060900.0;269500.0;9705.0;16610.0;14.691728977272728
thruhikers;1286400.0;130088.0;221.0;2170.0;10.992527333333333
tifannylm;28600000.0;3778400.0;10748.0;134445.0;36.09862657142857
tina042_;26787.0;238.0;9.0;54.0;5.4889761904761905
tonyeffebaby777;6408100.0;748400.0;5291.0;34232.0;47.84466365517241
tonylopez;6878600.0;1218700.0;4396.0;77700.0;112.73576119402985
tooturnttonyy20;454900.0;15351.0;219.0;764.0;700.8847926267281
topperguild;386500.0;24260.0;180.0;1707.0;87.62671628205128
trevorwallace;58421200.0;9706800.0;21183.0;452239.0;17.3459496
tuckerbudzyn;164282200.0;26821800.0;176012.0;972592.0;57.84437302325581
tuckot;11707300.0;1807800.0;6243.0;157631.0;65.86802717237475
turmadavalzinhaoficial;121318400.0;8502471.0;138032.0;260898.0;62.665772625698324
twice_tiktok_officialjp;2630400.0;533900.0;3662.0;27528.0;29.026931666666666
twinny__girls;609800.0;43743.0;393.0;1633.0;12.969043473684211
twitchtok7;63700000.0;4744000.0;117434.0;132537.0;46.134780086956525
twomannn;3678000.0;262300.0;1406.0;11467.0;28.136337857142856
txt.bighitent;21200000.0;5518200.0;97100.0;514900.0;10.410140845070423
tyshonlawrence;1799300.0;334500.0;13246.0;31808.0;14.264887692307692
ugolord;243287400.0;14109689.0;322761.0;380937.0;1159.0384702017832
ujoaozinho;36200000.0;4137300.0;4509.0;140531.0;31.659690322580644
una_arana;48101108.0;2933536.0;4531.0;162501.0;58.856254054054055
unnecessaryinventions;82019400.0;9033400.0;68622.0;327879.0;38.5535164516129
urbantheory_;487728300.0;46302730.0;214482.0;1452594.0;103.58505371428572
usablaucomedyy;860.0;32.0;0.0;1.0;35.74381051282051
user349747676;197.0;17.0;0.0;0.0;24.785199777777777
ustazebitlew;116661000.0;9758300.0;212491.0;112198.0;132.047605
vanessalopesr;299341000.0;20058100.0;121928.0;728198.0;89.42645857142857
vhackerr;22900000.0;4963000.0;29601.0;321200.0;35.71832745454545
vi_enz;1028.0;12.0;2.0;0.0;52.68434605263158
vibin.wit.tay;114800000.0;18600200.0;113507.0;1263900.0;194.11148004987533
victormelo;89144200.0;7226300.0;52143.0;143031.0;34.79996483146068
victtoriamedeirosm;111600.0;2467.0;34.0;344.0;25.66056514285714
vida.perruna;37512000.0;5545300.0;28212.0;208864.0;39.13246448979592
vidhia_r;72470600.0;5918500.0;79649.0;52569.0;25.0002818
vietphuongthoa98;8972400.0;565100.0;5280.0;14387.0;44.261378
vincentgiganteee;74409900.0;9502800.0;38542.0;492903.0;165.55953876909896
vinhlion77777;41614700.0;2506753.0;5795.0;10335.0;19197.75564776395
vipmotorsuae;89104000.0;5394534.0;36111.0;308682.0;32.637018235294114
virginiafonseca;3203600.0;383500.0;0.0;6971.0;18.487280967741935
vlad_shevchenko;655800.0;67800.0;307.0;3014.0;30.367165603448274
vonnyfelicia;18267300.0;1257900.0;11798.0;74066.0;10.913200634920635
voronina_valeria_;327831700.0;29501676.0;123218.0;1350862.0;887.559907359753
werenotreallystrangers;96314200.0;9034983.0;59602.0;689696.0;57.91091795918367
whatslucasup2;89398358.0;6658293.0;68078.0;566723.0;24.50828975
wigofellas;541225100.0;41306490.0;282848.0;788780.0;114.62968876712328
williamlast_krm;529262700.0;23658900.0;297391.0;1468412.0;273.3602186956522
williesalim;6807500.0;350100.0;10271.0;17213.0;21.421426813186812
willsmith;9604500.0;717300.0;157.0;21234.0;33.84771722222222
winnermaxyt;120969000.0;7450400.0;25111.0;496210.0;159.44574636363637
winniedom;2212500.0;360511.0;2841.0;17423.0;23.54635596330275
wisdm8;17959900.0;3037305.0;32342.0;243108.0;29.274169642857142
wuesilva;3652100.0;410300.0;2401.0;25131.0;20.427189090909092
www.luluca;11573700.0;2078400.0;26446.0;128817.0;32.14912507246377
xelitobelek;6600000.0;787700.0;337975.0;60100.0;37.65189492753623
xibibrothers;168964400.0;14605300.0;93217.0;374683.0;343.97664670658685
xuleo.79;4408200.0;129600.0;1725.0;2115.0;102.38778242677824
xxlechuga;1217000.0;218900.0;1344.0;12946.0;22.271392105263157
yailinlamasviraloficial;600864.0;14426.0;395.0;570.0;19.49415012630819
yano4kaa.aaa;1924700.0;326200.0;597.0;50639.0;33.32187428571429
yasincengiz38;794100000.0;31716100.0;252909.0;1732348.0;353.4431920689655
yass_ootd;300000000.0;37471800.0;122220.0;2814600.0;90.66751707317073
yazidzohri;18700000.0;1402600.0;214690.0;102702.0;61.205264761904765
yefersoncossio;10700000.0;862900.0;1970.0;28309.0;50.643924375
yerimuaa;17000000.0;3319300.0;44300.0;145989.0;40.54248865591398
yesimresmi1;6861300.0;348800.0;1915.0;24285.0;48.390151515151516
ygnazz;932100.0;106900.0;1095.0;11166.0;31.134025555555557
yonumo;2789600.0;477700.0;1682.0;77398.0;38.688496774193545
