username; nickname; deskripsi; view_count; like_count; comment_count; save_count; link; tanggal_posting; scraped_time
szivsz;Ziva Magnolya;dor @tiara andini  ;1500000.0;137600.0;329;3662;https://www.tiktok.com/@szivsz/video/7289015988891290885?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;2023-10-12;2023-10-27 10:36:42
szivsz;Ziva Magnolya;Crayon Sinchan indo ver + riffs&runs tipis-tipis 🥰;1700000.0;201200.0;2078;16200.0;https://www.tiktok.com/@szivsz/video/7288917745058532613?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;2023-10-12;2023-10-27 10:36:45
dilanjaniyar;Emang namanya Dilan;#menuviral  #lawson  #sosisrabokki ;2300000.0;240200.0;838;5215;https://www.tiktok.com/@dilanjaniyar/video/7292357575813696774?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;;2023-10-27 10:36:53
dilanjaniyar;Emang namanya Dilan;;3800000.0;369700.0;1611;8676;https://www.tiktok.com/@dilanjaniyar/video/7292253969131310342?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;;2023-10-27 10:36:56
dilanjaniyar;Emang namanya Dilan;#YakinUdahBersih  #GarnierMicellarTuntasBersihkan  #Skin  #SkinCareRoutine  @Garnier Indonesia  ;2600000.0;217500.0;768;4354;https://www.tiktok.com/@dilanjaniyar/video/7291891634051091718?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;;2023-10-27 10:36:59
dilanjaniyar;Emang namanya Dilan;☺️💕 @Safnoviart  ;2200000.0;253200.0;1088;9992;https://www.tiktok.com/@dilanjaniyar/video/7289015101015870726?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;2023-10-12;2023-10-27 10:37:02
eufernandamotafarhat;Fernandamota✔;#show ;725600.0;32299.999999999996;451;325;https://www.tiktok.com/@eufernandamotafarhat/video/7082799332067446021?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;2022-04-05;2023-10-27 10:37:09
eufernandamotafarhat;Fernandamota✔;#fernandamotafarhat  ;5949;244;3;41;https://www.tiktok.com/@eufernandamotafarhat/video/7222344985176313094?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;2023-04-16;2023-10-27 10:37:12
eufernandamotafarhat;Fernandamota✔;#praia  ;6929;304;3;63;https://www.tiktok.com/@eufernandamotafarhat/video/7220903227267566853?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;2023-04-12;2023-10-27 10:37:15
eufernandamotafarhat;Fernandamota✔;#fernandamotafarhat  ;5599;96;2;10;https://www.tiktok.com/@eufernandamotafarhat/video/7219707996601961733?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;2023-04-08;2023-10-27 10:37:17
stickyboy69;stickyboy69;Just lemme eat my nuggets;63700000.0;10000000.0;241500.0;523299.99999999994;https://www.tiktok.com/@stickyboy69/video/6931547224576969989?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;2021-02-21;2023-10-27 10:37:25
stickyboy69;stickyboy69;pov: @bellapoarch  finds this sound (it’s good) #fortnite ;42800000.0;5400000.0;141900.0;156700.0;https://www.tiktok.com/@stickyboy69/video/6928746036441697541?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;2021-02-13;2023-10-27 10:37:28
stickyboy69;stickyboy69;i can’t believe i actually did this trend...;36500000.0;6400000.0;177000.0;249000.0;https://www.tiktok.com/@stickyboy69/video/6935154619618200837?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;2021-03-03;2023-10-27 10:37:31
stickyboy69;stickyboy69;Wii 👍 #fyp  #baguette ;1700000.0;347800.0;3823;23800.0;https://www.tiktok.com/@stickyboy69/video/7258482579869863195?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;2023-07-22;2023-10-27 10:37:34
juliagisella;juliagisella;rest in peace #queenelizabeth  #queen  #rip  #art  ;65800000.0;8100000.0;29700.0;549900.0;https://www.tiktok.com/@juliagisella/video/7145195619122941189?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;2022-09-20;2023-10-27 10:37:45
juliagisella;juliagisella;wait for it…😈😮‍💨 #art  #glowup ;42000000.0;7500000.0;86800.0;169300.0;https://www.tiktok.com/@juliagisella/video/7043971012572089606?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;2021-12-21;2023-10-27 10:37:49
juliagisella;juliagisella;when @billieeilish  dm‘s you.. 👁👄👁 #art  #billieeilish  #drawing  #fyp  #artist ;69600000.0;14500000.0;97000.0;419200.0;https://www.tiktok.com/@juliagisella/video/6923233776986279173?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;2021-01-30;2023-10-27 10:37:54
juliagisella;juliagisella;why so serious? #joker  #art  #drawing  #halloween  ib: @Kuronushi 🇯🇵  ;1500000.0;213300.0;2141;13200.0;https://www.tiktok.com/@juliagisella/video/7290694131414813985?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;2023-10-17;2023-10-27 10:37:58
mieayamthebstt;Unaa🍜;"I lose my tiredness when I see their smiles and laughter ;sayang bangett🤍";9600000.0;912300.0;0;35900.0;https://www.tiktok.com/@mieayamthebstt/video/7195403971798797595?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;2023-02-02;2023-10-27 10:38:05
mieayamthebstt;Unaa🍜;"JANGAN LUPA NONTON  "" SUKA DUKA UNI UNA"" ONLY IN MAXSTREAM !!! Big thanks to @MAXstream.tv  @EVOS ESPORTS  💙✨";9000000.0;748800.0;2816;21700.0;https://www.tiktok.com/@mieayamthebstt/video/7212550949712317722?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;2023-03-20;2023-10-27 10:38:08
mieayamthebstt;Unaa🍜;"Hai sobat sawit!  Aku masih ada di Bandung nih; tepatnya lagi berada di @bdg.smpn7  Gaes; ternyata siswa siswi disini pinter banget loh; mereka banyak tau informasi tentang kelapa sawit...  Buat kamu yang mau tahu info lebih tentang kelapa sawit; bisa langsung follow @bpdpsawit    #sawitbaik  #sawit  #bpdpks  #olahansawit  #kelapasawit  #bdg .smpn7 #tiktokquiz  #sawitchallenge  #smpn2bandung  #edukasisawit ";178500.0;13700.0;327;412;https://www.tiktok.com/@mieayamthebstt/video/7293116968935099654?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;;2023-10-27 10:38:11
mieayamthebstt;Unaa🍜;GRWM 🫶🏼✨ #fyp  #สปีดสโลว์  ;2700000.0;241700.0;1921;7812;https://www.tiktok.com/@mieayamthebstt/video/7291780905683750150?is_from_webapp=1&sender_device=pc&web_id=7294476502254241282;2023-10-26;2023-10-27 10:38:14
nikitawillyofficial;Nikita Willy;Izzy ✨✨✨;3300000.0;591200.0;2528;11000.0;https://www.tiktok.com/@nikitawillyofficial/video/7294121232650226950?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-10-27;2023-10-27 10:42:09
nikitawillyofficial;Nikita Willy;My husband has one pose and one pose only. ;417400.0;25400.0;109;296;https://www.tiktok.com/@nikitawillyofficial/video/7293771663932476677?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;;2023-10-27 10:42:12
nikitawillyofficial;Nikita Willy;NWIP episode hari ini! ;4600000.0;171300.0;337;3809;https://www.tiktok.com/@nikitawillyofficial/video/7293383097892998406?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;;2023-10-27 10:42:15
nikitawillyofficial;Nikita Willy;october 🍿;91300.0;2224;12;46;https://www.tiktok.com/@nikitawillyofficial/video/7293111472794635526?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;;2023-10-27 10:42:18
jdpantoja;JD Pantoja;Juanito platicador no existe. Juanito platicador: ;23000000.0;2100000.0;50000.0;129300.00000000001;https://www.tiktok.com/@jdpantoja/video/7285711498926624005?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-10-03;2023-10-27 10:42:26
jdpantoja;JD Pantoja;Buenos días ;17000000.0;948500.0;29800.0;33300.0;https://www.tiktok.com/@jdpantoja/video/7263085966234012934?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-08-03;2023-10-27 10:42:29
jdpantoja;JD Pantoja;Dejé pelones a 6 hombres y 2 mujeres 😅 VEANLOOOO JAJAJA;12400000.0;816100.0;8933;25700.0;https://www.tiktok.com/@jdpantoja/video/7259525733737975045?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-07-25;2023-10-27 10:42:32
jdpantoja;JD Pantoja;@Cesar Pantoja  @Paola Acuña  @Johan Acosta 🍒  ;23200000.0;1700000.0;12400.0;61000.0;https://www.tiktok.com/@jdpantoja/video/7259517674093432070?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-07-25;2023-10-27 10:42:35
davidcstt_;David Costa;"Desculpa bem; é que a Maria Alice tá com sono 💅🏻✨#foryou # fyp # humor # comedia # POV ";43000000.0;3900000.0;42800.0;169100.0;https://www.tiktok.com/@davidcstt_/video/7063561610270379269?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2022-02-12;2023-10-27 10:42:43
davidcstt_;David Costa;Momentos antes da dona Claudia surtar tiw!! exxxquece 🤪🔥 | dc: @Bia Sayuri ;36100000.0;3100000.0;19200.0;98700.0;https://www.tiktok.com/@davidcstt_/video/7079516783731903750?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2022-03-27;2023-10-27 10:42:47
davidcstt_;David Costa;"A madame e seus 7;50 no crédito 😍";37100000.0;4200000.0;19500.0;140800.0;https://www.tiktok.com/@davidcstt_/video/7090660610316225798?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2022-04-26;2023-10-27 10:42:51
davidcstt_;David Costa;"BATEMOS 8 MILHÕES DE SEGUIDORES!!!!! 🤩🤩😭💖 AAAAAAA Muito obrigado pelo apoio e carinho de sempre galera; amo muito vocês e amo fazer o que eu faço; rumo aos 10 BILHÕES!!! ❤️❤️❤️";537000.0;69200.0;835;3677;https://www.tiktok.com/@davidcstt_/video/7294006934884109574?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;;2023-10-27 10:42:55
badboyrema;Rema;I can’t wait to have this unforgettable Night with y’all @The O2  🦇🇬🇧  Pre-sales goes Live @ 10am Tomorrow & General On Sale @ 10am on Friday. #RemaAtTheo2Nov14  ;1500000.0;118100.0;1504;5811;https://www.tiktok.com/@badboyrema/video/7228526056087538987?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-05-02;2023-10-27 10:43:03
badboyrema;Rema;RAVAGE OUT NOW! 🎠🗡️ #newmusicfriday  ;25700.0;5140;543;126;https://www.tiktok.com/@badboyrema/video/7294407386394037550?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-10-27;2023-10-27 10:43:05
badboyrema;Rema;RAVAGE OUT NOW! 🎠🗡️ #newmusicfriday  ;319700.0;5140;543;126;https://www.tiktok.com/@badboyrema/video/7294407386394037550?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-10-27;2023-10-27 10:43:11
badboyrema;Rema;Red potion - RAVAGE EP FRIDAY 😵‍💫🩸 #RVG  #newmusic  ;126000.0;16600.0;834;656;https://www.tiktok.com/@badboyrema/video/7293974755621735722?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;;2023-10-27 10:43:14
simxmargo;Seamoan {2M};Fresh IG Filters you need to try🔍 (IG:@simxmargo) #filterinstagram  #fyp  #foryou  #fypシ  #viral  #blowthisup  @TikTok  #filtro  #mostviralvideo  #filter  ;11800000.0;1600000.0;1637;472200.0;https://www.tiktok.com/@simxmargo/video/7255899950112984325?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-07-15;2023-10-27 10:43:22
simxmargo;Seamoan {2M};Fresh IG Filters you need to try🔎 (IG:@simxmargo) #filterinstagram  #fyp  #foryou  #fypシ  #viral  #blowthisup  @TikTok  #filtro  ;17000000.0;2600000.0;2956;927600.0;https://www.tiktok.com/@simxmargo/video/7206545470259334426?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-03-04;2023-10-27 10:43:26
simxmargo;Seamoan {2M};Simple IG story idea you must try⭐️ (IG:@simxmargo) #fyp  #foryou  #fypシ  #viral  #blowthisup  @TikTok  #fakebody  ;13500000.0;2900000.0;5602;856500.0;https://www.tiktok.com/@simxmargo/video/7175375086868843802?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2022-12-10;2023-10-27 10:43:30
simxmargo;Seamoan {2M};Kpop Inspired School Hairstyles with Tutorial💘 (IG:@simxmargo) #hairstyle  #school  #schoolhairstyles  #fyp  #foryou  #fypシ  #viral  #blowthisup  @TikTok  #tutorial  #easyhairstyles  #kpop  #kpophairstyle  ;1800000.0;208900.0;727;36000.0;https://www.tiktok.com/@simxmargo/video/7292266772084968710?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;;2023-10-27 10:43:34
elainebabey;ELAINEBABEY;Based on a true story :) #fyp  ;7200000.0;1300000.0;6511;62800.0;https://www.tiktok.com/@elainebabey/video/7186734740316146950?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-01-10;2023-10-27 10:43:43
elainebabey;ELAINEBABEY;Aunty drill part two and full song coming out this week🔥 #fyp ;1600000.0;297900.0;8586;30800.0;https://www.tiktok.com/@elainebabey/video/7090256290324155654?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2022-04-25;2023-10-27 10:43:46
elainebabey;ELAINEBABEY;Big up all da south londoners :) #fyp ;1700000.0;269000.0;5538;14000.0;https://www.tiktok.com/@elainebabey/video/7088020336146418950?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2022-04-19;2023-10-27 10:43:50
elainebabey;ELAINEBABEY;AD We all have a mini bake off when there’s a little pressure! Stream #GBBO  on @channel4 Tuesdays at 8pm!;10200.0;1313;25;58;https://www.tiktok.com/@elainebabey/video/7293218870326824224?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;;2023-10-27 10:43:54
chinguamiga;Chingu Amiga;Pueden ver cuando se rien?!?!  #coreanos  #coreanas  #parati  ;30800000.0;3300000.0;7532;126800.0;https://www.tiktok.com/@chinguamiga/video/7256920497869327622?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-07-18;2023-10-27 10:44:02
chinguamiga;Chingu Amiga;Me dijeron que hiciera esto y está funcionando… 😂 #humor  #coreana  #chinguamiga  ;74900000.0;7400000.0;45000.0;326300.0;https://www.tiktok.com/@chinguamiga/video/7226486356690636037?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-04-27;2023-10-27 10:44:06
chinguamiga;Chingu Amiga;Muchas muchas gracias!!!! #coreana  #chinguamiga ;51500000.0;7800000.0;73900.0;145400.0;https://www.tiktok.com/@chinguamiga/video/7022375152570699014?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2021-10-24;2023-10-27 10:44:10
chinguamiga;Chingu Amiga;Cuantos ya sabias?😂 #coreanos  #kdrama ;932500.0;126700.0;373;7892;https://www.tiktok.com/@chinguamiga/video/7294054855646170374?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;;2023-10-27 10:44:14
siscakohl;Sisca Kohl;Night routine dengan Newborn 👶🏻 @Jess No Limit  💕 #fyp  ;42600000.0;4099999.9999999995;20900.0;153400.0;https://www.tiktok.com/@siscakohl/video/7285238620364049669?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-10-02;2023-10-27 10:44:21
siscakohl;Sisca Kohl;28 Sept 2023 Sophia Eleanor Justin umur 20 hari 👶🏻 ;27300000.0;2600000.0;19100.0;64099.99999999999;https://www.tiktok.com/@siscakohl/video/7284167992852712709?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-09-29;2023-10-27 10:44:24
siscakohl;Sisca Kohl;Pemulihan hari ke 4 di Rumah Sakit 🇸🇬👶🏻 @Jess No Limit  #fyp  ;5100000.0;264800.0;1307;5995;https://www.tiktok.com/@siscakohl/video/7280544744680312069?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-09-19;2023-10-27 10:44:27
siscakohl;Sisca Kohl;Recovery day 3 🇸🇬 Draft pemulihan hari ke 3 #fyp  😷;10600000.0;650400.0;5401;12300.0;https://www.tiktok.com/@siscakohl/video/7280024433786457349?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-09-18;2023-10-27 10:44:30
santiperezvivas;Santi Perez;No puedo creer todo esto❤️💙gracias por tanto chamos🫱🏻‍🫲🏿🥹;3400000.0;719600.0;3205;42500.0;https://www.tiktok.com/@santiperezvivas/video/7269503238351719686?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-08-21;2023-10-27 10:44:38
santiperezvivas;Santi Perez;Acho papi amo mucho a mi gatita💘;16500000.0;2500000.0;8475;199000.0;https://www.tiktok.com/@santiperezvivas/video/7137440690987863301?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2022-08-30;2023-10-27 10:44:42
santiperezvivas;Santi Perez;#dúo  con @kaymenac ;24100000.0;3600000.0;14200.0;145400.0;https://www.tiktok.com/@santiperezvivas/video/6982727597851446533?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2021-07-09;2023-10-27 10:44:46
santiperezvivas;Santi Perez;Envíenselo a su mamás;1700000.0;285100.0;838;19400.0;https://www.tiktok.com/@santiperezvivas/video/7294326377396899077?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-10-27;2023-10-27 10:44:50
jessnolimit999;Jess No Limit;Prank tuang tinta ke istriku tercinta @Sisca Kohl  😆❤️😘😍🥰#fyp  ;42700000.0;2800000.0;31100.0;160900.0;https://www.tiktok.com/@jessnolimit999/video/7237095846796430598?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-05-25;2023-10-27 10:44:57
jessnolimit999;Jess No Limit;@siscakohl  ❤️😍🥰;43400000.0;5200000.0;239700.0;81600.0;https://www.tiktok.com/@jessnolimit999/video/7098315570210180379?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2022-05-16;2023-10-27 10:45:00
jessnolimit999;Jess No Limit;I love you ayanggg @siscakohl  mwachh ❤️🥰😍😘;43800000.0;4600000.0;95000.0;97200.0;https://www.tiktok.com/@jessnolimit999/video/7105739820676287770?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2022-06-05;2023-10-27 10:45:02
jessnolimit999;Jess No Limit;Detik-detik Sophia pertama kali ngomong! 👼😍;3200000.0;301600.0;1139;8171;https://www.tiktok.com/@jessnolimit999/video/7293876205034474758?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;;2023-10-27 10:45:05
b.blek;b.blek;nasip tukang bakso akhir akhir ini… #bblek  ;6400000.0;372400.0;2802;13200.0;https://www.tiktok.com/@b.blek/video/7293832157900852486?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;;2023-10-27 10:45:12
b.blek;b.blek;privilage cewek di kantor 🌚 #bblek  ;1800000.0;143300.0;651;5897;https://www.tiktok.com/@b.blek/video/7293797497712020742?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;;2023-10-27 10:45:15
b.blek;b.blek;besok senin🤓 btw der yang pernah di labrak kakel gara gara apa der???  #bblek  ;4400000.0;391500.0;3511;24800.0;https://www.tiktok.com/@b.blek/video/7292779416063626501?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;;2023-10-27 10:45:18
b.blek;b.blek;Yang pernah ketawan kek gini ngaku suuu #bblek  ;2700000.0;170500.0;746;6340;https://www.tiktok.com/@b.blek/video/7291566976978193670?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-10-26;2023-10-27 10:45:21
jacksepticeye;Jacksepticeye;When ghostface calls you… @Top of the Mornin Coffee  ;231600.0;53400.0;470;3657;https://www.tiktok.com/@jacksepticeye/video/7292447095766732064?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;;2023-10-27 10:45:28
jacksepticeye;Jacksepticeye;"No McFlurries today; ice cream machine is broken";207600.0;40500.0;476;2107;https://www.tiktok.com/@jacksepticeye/video/7283081861302078753?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-09-26;2023-10-27 10:45:31
jacksepticeye;Jacksepticeye;Follow @Top of the Mornin Coffee  to see what Sonny’s doing! #jacksepticeye  #coffee  ;931000.0;122400.0;947;6892;https://www.tiktok.com/@jacksepticeye/video/7244546378481847578?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-06-14;2023-10-27 10:45:33
jacksepticeye;Jacksepticeye;When you see it…;2000000.0;322100.0;2024;25900.0;https://www.tiktok.com/@jacksepticeye/video/7214544230826380550?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-03-26;2023-10-27 10:45:36
saramohannad_;Sara;عادي اجي بفستان ابيض؟#ساره_مهند_😩🦾  #foryou  #fyp ;44900000.0;2400000.0;17400.0;94100.0;https://www.tiktok.com/@saramohannad_/video/7062339770982223106?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2022-02-08;2023-10-27 10:45:44
saramohannad_;Sara;(اتمنى الي طلبت مني اتبرع تشوف المقطع ) 💙 اللهم اشفي جميع مرضى المسلمين #ساره_مهند_😩🦾  #foryou  #fyp  #تبرع ;44700000.0;1900000.0;40900.0;60500.0;https://www.tiktok.com/@saramohannad_/video/7060831176575028481?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2022-02-04;2023-10-27 10:45:48
saramohannad_;Sara;🇵🇸❤️#ساره_مهند_😩🦾  ;5000000.0;421400.0;4164;27300.0;https://www.tiktok.com/@saramohannad_/video/7290862704737193224?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-10-17;2023-10-27 10:45:52
saramohannad_;Sara;تخيلو هذا المكان بالسعودية ( جازان - جزيرة الحب في فرسان ) 🇸🇦مايحتاج نسافر برا 🥹💚#ساره_مهند_😩🦾  #بيسان_اسماعيل  ;4000000.0;176700.0;2386;8839;https://www.tiktok.com/@saramohannad_/video/7287269609277820168?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-10-08;2023-10-27 10:45:56
andrewrousso;Andrew Rousso;when you’re searching for something to watch ;228600.0;42300.0;616;2298;https://www.tiktok.com/@andrewrousso/video/7293236074753854766?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;;2023-10-27 10:46:03
andrewrousso;Andrew Rousso;the slimjim was most egregious ;294800.0;59900.0;734;5212;https://www.tiktok.com/@andrewrousso/video/7288031172481797422?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-10-10;2023-10-27 10:46:06
andrewrousso;Andrew Rousso;why dunkin’ has such dry a$$ donuts nowadays;677200.0;113400.0;1444;10600.0;https://www.tiktok.com/@andrewrousso/video/7285449039951187243?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-10-03;2023-10-27 10:46:09
andrewrousso;Andrew Rousso;#nyc  ;204900.0;36700.0;254;1902;https://www.tiktok.com/@andrewrousso/video/7281373382480792875?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-09-22;2023-10-27 10:46:12
murphslife;MURPHSLIFE;This is where my story begins. This where it all started.. YOU have now completely transformer the street where they live. Watch and enjoy🥹 #ecuador  #foryou  #murphslife  #fyiシ  ;16800000.0;2100000.0;39100.0;143600.0;https://www.tiktok.com/@murphslife/video/7248638279552142634?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-06-25;2023-10-27 10:46:20
murphslife;MURPHSLIFE;YOU GAVE LORENZO A HOME❤️😭 #elsalvador  #murphslife  #fyp  #fypシ ;55000000.0;8400000.0;122400.0;243000.0;https://www.tiktok.com/@murphslife/video/7063261790427155759?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2022-02-11;2023-10-27 10:46:24
murphslife;MURPHSLIFE;All I can say is THANK YOU!;25900000.0;3600000.0;65099.99999999999;82700.0;https://www.tiktok.com/@murphslife/video/6961857103640136965?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2021-05-14;2023-10-27 10:46:28
murphslife;MURPHSLIFE;You saved a childs life and blessed her entire community🥹 #fypシ  #elsalvador  #murphslife  #foryou  ;2400000.0;360300.0;2044;18200.0;https://www.tiktok.com/@murphslife/video/7293260552330136875?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;;2023-10-27 10:46:32
haileesteinfeld;Hailee Steinfeld;💇🏻‍♀️💗;1500000.0;251500.0;4572;12100.0;https://www.tiktok.com/@haileesteinfeld/video/7285490653243493675?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-10-03;2023-10-27 10:46:39
haileesteinfeld;Hailee Steinfeld;#SpiderManAcrossTheSpiderVerse  is finally out. 💞 Have you seen it yet??? 💞🕷️🕸️;5200000.0;542300.0;5161;40700.0;https://www.tiktok.com/@haileesteinfeld/video/7241286217646476586?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-06-06;2023-10-27 10:46:42
haileesteinfeld;Hailee Steinfeld;🏁🏁🏁;6500000.0;1000000.0;6716;59400.0;https://www.tiktok.com/@haileesteinfeld/video/7236713513064893738?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-05-24;2023-10-27 10:46:44
haileesteinfeld;Hailee Steinfeld;JUNE 2ND!!!!!!  #SpiderManAcrossTheSpiderVerse  ;2300000.0;228500.0;2457;9507;https://www.tiktok.com/@haileesteinfeld/video/7236195399428541742?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-05-23;2023-10-27 10:46:47
abir.sag;Abir el saghir;#cabbagerolls  #abirzkitchen ;196700000.0;14000000.0;107800.0;405400.0;https://www.tiktok.com/@abir.sag/video/7042702648071556353?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2021-12-17;2023-10-27 10:46:55
abir.sag;Abir el saghir;كل عام وانتم بالف خيرeid Adha mubarak💕#abirzkitchen  #eidmubarak ;81600000.0;6900000.0;53000.0;213500.0;https://www.tiktok.com/@abir.sag/video/7118341006851902722?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2022-07-09;2023-10-27 10:46:59
abir.sag;Abir el saghir;Reply to @karen.kawaii  italian lasagne 🇮🇹 #lasagna  #italia  #italianfood  #abirzkitchen  #fyp ;79800000.0;9400000.0;84200.0;362100.0;https://www.tiktok.com/@abir.sag/video/7006339803700661505?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2021-09-10;2023-10-27 10:47:03
abir.sag;Abir el saghir;Season 2 ;1400000.0;227800.0;2873;11500.0;https://www.tiktok.com/@abir.sag/video/7293908820269534472?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;;2023-10-27 10:47:07
paytonking;Payton King;#greenscreen  Elementary School was INSANE!!;164600.0;42000.0;297;3018;https://www.tiktok.com/@paytonking/video/7294350222141017387?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-10-27;2023-10-27 10:47:14
paytonking;Payton King;He gets DOWN!!!!;1900000.0;320100.0;2603;20400.0;https://www.tiktok.com/@paytonking/video/7288750877085633838?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-10-12;2023-10-27 10:47:17
paytonking;Payton King;You sure about that??;1300000.0;209100.0;1846;9125;https://www.tiktok.com/@paytonking/video/7283965471303486763?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-09-29;2023-10-27 10:47:20
paytonking;Payton King;GRWM | Opium edition 🦇🧛🏿‍♂️🖤 #grwm  #opiumcore  #vamp  ;1600000.0;305300.0;3483;20400.0;https://www.tiktok.com/@paytonking/video/7283581146082987306?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-09-28;2023-10-27 10:47:22
winniedom;Winnie Dominguez 🌻;Upsss!;286000.0;24000.0;271;565;https://www.tiktok.com/@winniedom/video/6963999666094509317?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2021-05-19;2023-10-27 10:47:31
